House_Size,House_Price,Num_Bedrooms,Num_Bathrooms
2137,2032333,5,5
1951,1472831,9,1
1554,952469,5,5
2741,806042,4,1
2810,1382677,2,4
3927,2741173,1,1
981,2367490,9,2
4060,269045,2,1
3351,819921,3,3
1423,2602583,1,3
332,104927,1,2
1185,1101741,5,2
415,1244613,2,3
3150,1694984,7,3
3496,2427890,7,2
2393,175678,7,2
1527,778102,2,5
3645,747325,3,1
3189,963085,4,1
3253,1087442,5,4
2895,1777242,8,2
1282,1310903,3,5
1903,1011541,1,5
2128,1858920,7,3
287,704801,5,3
3050,1446486,5,3
1029,678938,4,5
1391,1026138,8,5
2709,1503937,9,1
2830,2603384,2,5
983,1993190,9,2
1841,2029848,7,1
2305,2422169,2,3
1263,555024,7,1
2589,757263,7,3
678,1959339,2,2
2995,2139760,6,2
2364,2058367,8,2
676,2609615,1,3
3698,334314,9,3
154,383076,7,5
910,538173,1,3
788,996555,5,1
3160,1903730,7,3
1158,2634493,4,5
1074,2064204,9,4
1235,2005305,10,5
3404,1261933,1,3
1091,1333012,6,5
3065,1454759,7,1
3062,838767,6,3
2926,443884,6,2
1877,2632045,6,5
892,357038,7,4
3028,1241821,8,4
899,2374435,8,3
2636,1009622,4,3
697,2694738,3,1
754,361452,1,5
2406,2409091,3,5
1363,2165004,1,2
622,1087795,1,3
3332,1880666,1,3
2777,1086523,8,2
3493,2559421,7,1
3447,1698752,5,2
4087,871863,4,5
281,2760204,6,3
3689,319740,1,4
1125,2596692,6,5
1543,764859,6,1
2135,147231,8,3
2984,1439671,4,4
1977,258973,6,4
2434,1600543,8,3
2610,2559968,6,3
814,516160,2,1
3869,743097,3,2
204,2166202,8,3
3025,2290859,6,5
3429,605295,8,1
3303,1522585,5,4
1387,2622199,4,4
264,2381002,2,1
1411,1005889,3,4
1522,2332355,8,3
2211,1445286,4,4
3571,2050993,2,4
2890,1383243,8,1
3962,578555,10,4
1925,2326874,6,5
2025,2115741,5,3
436,2651767,3,1
953,685104,5,5
3726,916515,3,1
2150,272235,8,3
3412,2052501,1,1
272,1854250,3,2
3791,845089,3,4
3089,1292446,4,2
548,869974,5,4
1252,1717023,9,2
2909,1217155,2,4
2156,2054824,8,5
1767,1661172,7,3
3207,2204650,6,5
4041,1565195,10,4
941,142265,9,4
2640,2169224,8,1
627,1190099,7,3
2471,1341946,1,5
446,2149827,5,4
305,856717,3,4
2242,860717,10,5
4175,2723188,1,5
1102,1568335,5,2
1866,383729,3,3
3226,594181,4,4
2674,2670839,7,5
2749,1647716,7,4
1939,611125,5,5
571,797030,4,1
381,373472,3,3
3058,2092451,3,2
1180,2767035,6,4
639,1524301,2,5
2306,1553221,2,2
769,746775,5,5
3180,454354,6,2
3165,2547231,8,1
1949,2344979,2,5
3550,1386552,9,5
2346,784057,8,3
1090,876343,5,2
3586,971069,9,3
3528,1131051,2,2
1108,241483,4,1
998,1872094,8,3
2698,2279767,1,3
775,2308897,6,4
602,2085049,1,3
1741,1500700,10,1
1014,1816616,1,2
1919,2308118,6,1
3335,1396932,7,1
818,1907195,6,4
2595,2320737,2,3
2674,1607061,9,3
1691,769741,1,5
691,1877888,6,1
2609,645843,2,5
1961,2095409,5,4
2312,232129,2,2
1997,1727363,9,5
390,1766332,2,5
2092,2796396,10,4
656,2294899,3,2
2000,2004949,6,5
2678,650560,8,5
283,1200578,10,5
4107,1976767,9,1
4143,2132086,8,3
2983,1678725,9,2
1366,1631215,5,2
4067,760528,4,5
1300,1238691,10,1
4053,2025665,10,4
2510,1388870,7,3
3822,2264890,5,2
3383,2377760,8,3
930,1174641,3,4
2688,885744,2,4
679,933065,1,2
1522,2260677,2,5
2018,2208008,10,1
3080,1225086,10,3
2947,399859,4,4
1325,2785525,4,4
1320,1799139,10,2
779,2429298,8,2
1232,1273374,9,5
322,1330642,1,1
2000,645282,6,3
2960,969370,1,5
908,1737765,9,2
2844,2529617,10,2
1593,2237511,8,4
2790,2029026,9,2
1459,2230792,4,5
1192,2287528,1,2
1510,2672234,9,5
690,267920,7,3
3907,1683408,8,3
562,1369667,3,3
1441,2644728,2,3
372,367119,1,5
1820,1714872,1,1
2294,1701330,9,3
2723,2191783,4,2
1319,822219,9,2
1571,831858,7,3
2897,2235510,5,5
2940,248648,8,1
2693,112496,1,3
2344,2050763,3,3
665,577784,1,1
2043,760190,3,1
2628,2393294,3,2
4192,1976798,8,2
2148,496853,10,2
1998,1469793,4,3
791,694523,10,4
3143,1551803,3,5
4159,1735230,1,4
2966,1084030,4,3
688,2051818,9,2
3497,2149161,4,1
2634,2588395,3,4
216,1041787,5,3
2324,927730,6,5
2666,1856387,3,5
3827,122300,8,3
1846,1751659,8,5
961,313523,10,4
3125,1830508,5,1
1071,214305,2,5
373,1474103,6,3
2215,810646,7,3
4140,2305045,5,3
907,2764853,7,3
3011,494502,4,1
931,1708960,7,1
2485,1963093,3,3
3993,1043334,3,3
1354,2264544,9,5
4190,1571965,5,4
3604,1214072,1,4
1412,1829870,6,3
1223,2109562,8,4
2377,2184131,8,1
2678,2374889,10,4
2818,2350991,2,4
3785,700797,7,4
3924,761560,3,1
914,1009430,5,4
474,2315249,1,4
616,672294,6,5
276,870118,1,5
228,1563756,10,1
386,2243362,5,3
712,2078407,10,4
2466,174334,5,4
546,1567669,10,4
491,868553,9,1
3031,571596,2,5
3548,1612418,4,5
1745,2450733,1,4
1921,786276,1,4
2405,356416,6,5
2799,2446696,5,5
450,2010047,1,3
4103,1743706,1,5
1729,1688770,7,4
3259,769004,10,3
4007,1475848,7,2
1485,1768889,7,5
636,922190,9,2
2049,669724,4,4
2493,795971,8,1
824,1875086,8,5
1161,2107358,3,4
198,1423387,10,2
204,2323213,2,5
1959,2307365,3,5
2818,1991728,2,3
558,860172,1,4
2555,2661787,6,3
1253,1148767,3,2
4195,796420,3,5
802,1149096,9,4
266,2180172,1,1
1607,1695034,3,4
2919,2374155,4,3
1543,2513095,4,3
2321,2733968,4,1
2437,1623266,2,1
2513,299004,2,3
1381,2744085,5,5
1366,509148,10,4
1416,2677371,8,3
1137,1233823,9,5
4180,1429127,6,5
1895,1222807,6,3
2861,1157156,6,3
2797,2033593,2,2
3767,1148938,5,3
2889,315608,4,2
3296,2260455,4,4
1400,1274457,3,2
4146,1015191,10,5
2795,1472912,10,4
2604,2379883,8,4
3938,2577793,7,4
450,179402,1,1
1869,1841132,2,4
1599,978595,5,3
1570,2557318,4,3
2389,1527435,2,3
3091,311497,1,1
3002,1636716,1,5
3400,1841144,7,4
3563,1124257,10,1
876,578788,10,3
4066,1167592,1,3
4010,450585,7,3
3651,1803749,8,2
3570,396749,10,3
2445,608726,9,4
4071,461270,6,5
3269,2480242,5,4
3053,2258188,4,3
1039,1231212,2,4
3421,1991223,4,4
1724,1802478,1,2
2394,2579444,5,1
3505,1813444,6,5
1724,552436,5,3
1873,309088,2,3
3017,901491,10,3
1817,2423919,2,2
1876,1497865,4,2
1007,1056078,2,4
776,2271107,5,3
3550,2492610,1,4
1782,2169413,3,2
1904,2438035,9,2
1407,349601,10,5
253,863745,5,5
2298,1154854,2,1
232,2675510,8,2
3917,2405467,2,4
1236,2758305,6,4
3019,2648653,2,3
3128,1317527,3,3
2950,273497,9,1
639,267347,6,1
435,1178576,7,5
3412,325499,8,2
1095,1973266,6,2
3040,1431197,3,2
3981,2061472,6,4
2570,452011,6,5
3736,1463247,9,5
3031,1516542,4,1
1668,456326,4,2
567,645698,1,5
4121,815586,2,2
2555,551306,4,3
2253,600698,4,1
3627,1746882,5,1
3939,1005578,2,5
4046,2789134,1,3
447,982339,3,1
1692,1610236,10,3
1898,311169,4,5
341,1183798,5,4
1220,246818,8,2
844,2633185,3,2
1072,885773,2,4
2199,2145376,7,4
1304,1473249,2,3
702,1036237,3,1
1370,2258780,5,5
2229,2723316,3,2
865,471330,5,5
1461,1429119,9,2
3523,179853,5,5
2726,1124801,9,2
4106,973207,3,3
3781,1465842,4,2
1736,260331,7,2
2268,1778925,5,2
3916,2155860,9,4
2096,705499,1,4
974,714090,1,1
4104,841419,4,1
2337,1487069,10,5
1721,2722894,1,2
3942,1811237,4,4
2395,2374941,8,4
3799,459225,7,4
4174,2056929,8,1
853,680542,4,2
380,392155,10,2
3687,1038890,2,4
887,663006,10,1
2190,2333979,7,4
1664,830818,10,4
1085,2672675,5,4
1802,105919,1,5
3140,1381446,3,3
948,682818,6,4
2322,1297253,9,5
2657,1763851,5,5
1122,1298131,8,1
2119,223549,10,1
3821,913681,9,5
1873,1006644,9,2
450,2362088,6,2
1878,1673677,2,3
1067,1705363,8,1
3741,2228887,6,3
2686,2111756,8,2
965,190391,2,3
329,1224809,6,1
1119,1265160,4,5
2527,2725444,7,5
3295,1254084,5,2
2594,871382,7,1
1138,1671646,7,3
2095,2022872,2,5
4084,803205,3,2
2816,2260530,2,1
801,1823649,10,1
328,1397822,9,1
1858,2282745,6,5
2761,2254931,4,1
1732,1517902,4,1
2985,277640,4,4
190,645440,7,5
2500,1016171,8,4
3183,2685193,3,5
4112,1791312,3,2
3810,1251877,9,5
3854,2345054,7,2
3807,1320323,2,5
1387,577081,3,4
3059,145236,8,1
1810,1922639,4,4
2864,1608883,9,3
2070,1044216,2,5
1939,2295416,9,2
4018,461935,9,3
3787,2033167,7,1
3552,2058190,9,1
1337,965365,3,5
326,338328,8,4
675,2637413,1,2
1485,895229,2,4
1917,2626826,1,5
2953,1816224,4,2
3994,1581507,10,2
2558,2325322,6,5
3366,1481810,2,3
4024,1060606,1,4
1651,2139793,1,4
2165,2220500,9,3
2443,2028226,10,3
1739,741733,3,2
3315,2435180,10,1
711,2605576,1,5
4009,1032165,3,1
2359,2164309,7,4
1781,2579592,5,1
2137,697953,9,4
1439,2204509,4,2
1706,1669093,6,1
3895,2632339,3,2
1771,745038,3,1
544,2730070,5,1
423,315009,9,1
2879,1670454,2,1
2043,1998453,10,2
3188,1175539,6,5
3518,2719052,7,4
1546,1530325,2,4
3137,179470,10,1
1839,573141,10,5
1384,804307,8,1
442,323261,4,3
1042,2441733,8,3
3898,600701,7,3
2437,1780936,9,3
3962,825719,8,1
3832,127586,2,1
1196,1870215,8,5
1958,1213271,6,1
881,2374869,2,1
1153,204444,7,5
3781,2471782,3,1
2161,1403792,7,3
3054,1588668,5,4
1384,106747,5,1
210,2025718,5,4
1379,779807,2,5
1655,2054833,4,3
299,731867,6,4
3483,2420574,9,4
3292,287527,5,3
1912,335725,6,2
1631,2314580,3,3
2494,1970542,4,4
1311,2401992,3,2
2170,440096,2,5
221,1211070,7,2
1813,2587791,9,2
1611,1937442,1,3
2714,277956,4,2
1024,1048622,1,4
1979,2421524,1,3
3205,2708004,3,1
3259,1491542,7,4
1254,2156718,2,1
2882,548803,9,4
1402,1963848,1,3
872,513321,4,5
592,515515,1,1
4117,1068912,3,1
1483,516051,3,4
3686,194768,1,1
1242,1135980,1,2
2634,1695762,3,3
2421,491724,2,4
197,1102034,10,5
3979,508811,7,3
781,275466,7,3
3975,1308578,8,4
2273,1523896,9,5
1989,467344,2,4
1692,2036265,3,5
2043,324663,4,1
2236,2180132,2,5
3729,2692535,9,5
281,2067817,5,2
1037,365150,2,3
4002,362195,10,4
2782,2510894,1,3
1677,2599335,5,1
2825,2121067,4,4
1496,1639739,5,2
3533,247209,1,3
3361,819798,7,5
2536,1565680,8,1
3346,241364,6,3
4136,1444565,4,4
2597,2001650,7,1
3748,1318315,2,1
3459,613025,10,2
1844,2730874,8,5
326,586841,4,4
4032,2406132,3,3
203,868222,2,4
2465,580636,3,4
2937,1882598,7,5
1878,1363240,5,4
2396,1189279,7,5
2120,580923,7,4
1034,901007,9,2
1725,118020,7,3
420,2571866,7,1
1619,2752291,8,4
196,1033880,3,1
2043,1767677,8,5
1256,188164,10,2
3389,2375039,1,3
1263,501062,2,5
3168,466511,10,5
4153,2096858,1,3
2267,2100786,3,4
3292,824916,8,5
1980,2795649,6,1
1655,706920,8,2
1888,2405881,10,1
2614,1542789,2,5
3426,750136,1,1
2091,2026151,7,3
1727,1941493,10,4
817,2271560,5,2
3429,371045,1,3
2969,784583,4,3
323,1801281,6,1
1142,1797179,9,1
3974,1954168,8,1
3670,200848,1,2
3591,2622350,9,4
2785,722107,6,5
1508,379860,6,1
3940,2098710,10,4
1671,1130484,6,5
3022,1576912,8,4
3072,2201762,10,1
272,2437430,8,1
1314,1240104,5,3
2182,1515341,7,3
2573,1470467,10,4
1094,627812,1,5
921,2364433,7,2
1878,1523364,3,4
3546,1489521,7,4
1196,217995,2,1
2554,772667,3,3
1190,2285407,6,3
3678,2709564,5,5
1050,1593724,8,3
3858,2014019,3,4
1092,2204879,2,1
955,1269820,3,4
778,293883,8,4
2922,253629,5,4
3451,150329,3,1
2594,2205108,9,1
3861,2488258,5,5
2402,2447569,6,2
1656,2024050,4,3
1004,2410930,8,2
1136,2578206,3,4
761,1929208,8,5
1630,1371394,2,2
3996,569143,8,3
2486,1194259,5,1
3594,2453149,9,5
2265,614954,2,5
1815,2481252,4,5
1521,2384925,2,1
3533,1970023,7,1
2966,2508423,9,5
1919,1260287,6,5
1908,1569509,5,1
509,557647,1,1
751,823634,3,5
4045,2712522,3,5
1913,2569190,7,4
667,1297654,4,1
3817,410635,4,5
404,1653261,6,4
553,595709,2,1
703,170416,2,1
3552,1070196,8,5
2338,1370226,1,4
162,2259377,7,5
2386,1411261,2,2
1967,511700,3,1
3681,2257125,4,5
3038,122942,4,5
2431,2487231,3,1
2670,2282391,7,3
2442,2692968,2,5
3770,1166592,5,5
350,326208,2,1
1218,2236419,6,2
773,106807,4,5
839,1042699,5,4
813,1778455,4,1
1734,1252791,3,1
876,1603284,4,1
702,817756,3,5
2138,906554,5,4
3557,1385913,4,4
2712,2147480,9,2
987,704761,7,5
2792,910273,6,1
2505,857402,1,3
356,2604781,8,3
3684,1013742,10,3
3264,675739,6,5
988,1447532,2,5
3955,1005812,6,5
2118,191360,1,2
3456,428555,1,4
368,1992968,1,5
209,2074434,10,5
2023,2074761,3,2
3081,709555,3,2
3683,2372541,1,3
2321,376653,7,2
803,2034536,3,5
666,775152,7,4
2098,611008,4,2
3134,427242,1,3
783,1690707,3,2
276,2498957,9,4
2832,1958247,3,4
517,1204825,3,5
4034,1835394,5,1
3497,2445986,9,5
3000,1917557,3,1
1061,1756210,10,5
973,2691101,8,2
562,1095516,7,3
3421,1752847,6,5
229,2314329,10,5
891,559738,4,5
2936,2509528,1,5
4176,541002,3,4
1422,1517595,1,5
4137,502721,6,5
3982,2763127,8,4
3963,1642146,7,2
2486,188051,9,1
4037,913101,5,3
3248,2204069,6,4
3571,845182,1,5
3657,1598150,10,3
2079,1862948,9,4
2468,1880753,9,2
3994,1292514,8,1
619,1646401,6,3
359,1552127,2,5
230,1677467,7,3
1119,1871573,7,4
305,544284,7,1
712,376365,6,1
1568,283338,8,1
3146,2787591,4,2
2636,2447143,5,2
2565,300783,4,4
849,2428863,4,5
2964,2467704,2,2
3779,1493501,8,3
4090,2778101,5,2
4198,2529321,6,1
3573,1682083,9,2
1566,445193,2,3
3414,2216317,8,4
2681,1634013,3,4
2989,2207799,4,1
2300,2356799,8,1
1289,573277,7,3
896,1398280,5,1
744,1453752,1,4
190,2175580,8,3
3760,288726,6,3
2552,2127124,6,4
683,1273995,4,2
328,1160837,8,4
1687,2080096,7,1
1847,101593,9,2
3038,1210532,1,2
2184,2063367,10,4
899,1476294,2,1
1695,574754,4,4
1414,2138654,5,1
1930,393064,2,2
558,164951,1,3
2148,1358289,6,5
201,2267073,4,5
3279,2031173,10,2
3765,173905,8,2
3076,674747,4,1
3278,1105652,7,3
3788,2072839,10,4
2165,2534297,7,5
669,2462710,1,3
577,2219850,4,3
824,334975,9,2
2993,2001558,1,1
1820,1003832,10,5
991,1470814,4,4
2072,157801,3,5
3870,156908,6,4
3825,2725511,6,5
399,2475608,6,2
2703,809741,9,4
2488,2131551,6,5
1368,1373539,4,1
2753,779963,2,3
286,2087673,7,4
1988,818347,1,1
2887,2594927,4,5
2724,843099,9,3
4151,441856,8,4
3313,1396535,4,4
2194,1878210,3,4
2976,2165611,4,4
1361,294821,9,2
1810,1020520,8,2
896,866143,6,1
958,2428910,1,1
3209,837622,9,5
2271,354056,7,5
472,2697646,2,5
199,2567139,9,2
3768,657050,7,3
587,118072,3,2
2401,2002287,3,2
2259,1354306,3,2
4035,1151527,10,5
3977,711916,3,5
345,1947254,7,1
1375,382476,9,1
2234,607194,5,5
3333,2195021,5,4
1784,963310,7,5
2553,2406629,4,5
478,1186202,7,1
2664,562072,1,1
3867,2679466,10,1
3346,2003217,1,3
4032,1059294,1,1
1521,352015,4,5
3772,820623,8,5
2870,1446003,8,4
1777,1990277,9,4
3205,2723676,9,5
846,374649,4,3
2393,183122,6,1
2608,2233709,4,3
3162,1088012,8,2
4060,1628127,10,4
2407,266768,1,1
676,1717275,8,4
1952,195293,6,4
2812,818966,9,3
826,1242006,2,1
717,923792,7,1
429,2714479,9,3
2890,1274988,6,1
3935,227113,4,3
1497,771879,8,3
2088,1165676,9,3
406,541106,5,5
2880,730922,9,4
4174,2508094,5,2
2599,859019,6,1
4096,1037018,1,1
2562,905613,9,5
1571,604545,3,5
912,1562753,9,3
2670,1386121,3,1
1681,1158893,2,2
861,883408,8,5
1474,1677287,10,3
2353,491527,4,3
540,333786,7,4
3795,1180261,1,4
728,1240029,3,1
622,1793141,2,4
259,182939,1,5
2038,2763918,9,4
2330,1242686,3,1
3450,2632069,6,4
2692,1638474,10,3
3541,596318,9,1
1883,590990,7,3
581,1603660,3,2
2577,824612,6,5
907,1833007,3,4
2843,892835,9,5
382,889185,7,3
2150,2472107,1,3
528,467835,5,5
2826,999411,2,3
779,1607032,4,3
538,2335905,10,5
784,1855904,7,5
1817,148464,5,3
2131,1886891,1,4
296,872229,3,2
2624,2491260,1,2
2322,155776,7,1
1094,1252170,2,3
491,1291485,8,5
647,574692,1,5
685,1195995,6,3
3174,2333813,5,2
3858,870865,3,4
1167,2740278,6,4
2225,1828969,4,5
2496,669971,3,2
1335,338444,4,3
294,2692680,10,1
1603,696767,8,5
594,2252913,7,3
752,520981,4,5
4150,1012360,1,5
1873,1509010,4,5
2885,1133816,6,5
347,1967886,10,1
744,967147,3,4
3079,306452,7,3
3514,1190991,1,1
3919,1908201,7,2
2637,2500584,9,3
4198,2088114,7,1
2216,2757174,5,1
209,1933287,3,3
1375,2665390,3,1
951,2630646,6,4
1738,362311,2,1
3481,504879,9,1
1681,1916357,5,2
615,1571789,1,1
2915,1058625,3,2
3879,1959351,7,3
2724,1237174,9,4
509,1412977,1,4
2458,1771746,4,3
1319,226484,4,4
1599,304009,2,5
3950,2598219,5,4
3295,1777625,7,5
970,2564669,7,2
3851,1472465,10,4
4107,1138196,5,4
2940,2477729,7,1
3688,2053293,9,2
1761,704078,8,1
4154,1400644,9,5
651,1934057,9,1
2506,1658719,6,4
1804,1966398,9,3
527,437622,10,5
2051,2605366,5,2
3225,747135,4,4
2916,1545089,3,3
668,2073909,10,5
1912,114421,7,4
3636,230911,7,2
363,2190471,7,1
3080,399391,10,2
708,1011598,8,4
3690,2110203,7,2
1091,452005,10,1
1389,407943,4,3
3293,1657720,2,2
953,1020138,1,3
2292,1147667,10,5
3545,2013029,3,1
1847,2419368,7,1
1400,2557960,6,1
1551,2357406,2,5
3658,204822,9,5
2317,1835172,4,1
2762,2742690,1,4
2814,665322,2,3
1068,924996,2,2
2982,922260,10,4
877,2148534,2,5
1576,759815,2,5
2023,188720,1,4
4142,2402473,5,3
2512,1314328,5,1
2831,1322748,4,2
2632,570253,9,2
2100,1876227,2,5
1911,923856,7,4
4158,2122705,9,2
3778,876336,5,2
2315,1496399,9,5
2957,857874,3,3
569,2025970,3,1
1311,1241036,6,1
3231,288725,4,2
1148,1561412,8,2
614,1137268,6,1
1029,2556501,3,2
2861,2541440,8,5
1762,553338,6,1
4181,1334231,1,4
2001,440971,4,1
1163,2122649,7,1
2364,2291590,7,1
281,995506,8,5
1285,2189848,2,3
3055,183379,2,5
286,2433819,10,4
1898,1373981,5,4
796,2679629,5,3
2576,1114089,5,5
876,1576594,9,5
2088,1398070,7,3
1646,2344026,2,1
213,2312210,2,2
1081,1779003,8,3
3336,173629,8,5
802,2152769,5,4
1633,2650497,7,5
3193,2593679,8,2
2353,684632,3,5
157,1974223,3,2
3923,2046800,2,5
3989,1452453,10,1
3328,439594,6,4
564,1024832,8,5
3194,1084097,10,3
4064,1073166,4,1
3350,1784887,7,2
3293,277607,9,1
2547,2427281,8,2
1214,2146251,8,3
2315,2553447,1,3
1375,216956,5,5
4098,1740228,7,1
170,2753272,3,1
2633,1313328,5,1
4018,2165330,9,2
1601,1550295,1,3
3335,225056,2,3
2315,2001055,3,3
2885,1112589,7,2
2307,2060854,4,5
2481,977734,4,1
3789,469113,4,1
3349,566681,1,2
1870,982533,4,5
1052,2620337,5,1
227,383700,3,3
3922,2108036,3,5
3232,2115667,7,4
3481,1169577,10,2
577,291491,9,1
602,830267,10,4
2446,1279641,4,3
1383,1569183,4,4
4176,1038104,10,2
3096,1855912,7,3
2763,2007756,1,1
4113,2248145,1,2
159,2233509,8,3
985,1537671,8,2
2079,1250343,1,3
3768,484702,10,2
3458,2373750,7,2
1346,1337827,9,4
3526,2027708,4,5
1628,1657803,6,2
3234,2380403,3,2
1511,652145,7,5
2805,2271016,8,4
2333,1466107,5,3
608,2566932,4,5
2857,1075531,8,5
958,1307598,3,2
1168,1207613,9,2
2830,2487797,5,3
1870,1609886,2,2
949,202710,5,2
2802,1005339,8,4
1691,246707,4,5
2061,2737011,1,3
3205,2012310,8,4
4013,604141,6,5
3464,2304481,7,3
3390,2594502,7,4
4019,671395,1,5
4187,1623782,2,5
2149,2322311,3,5
756,2639749,7,1
513,1887437,5,1
1554,573622,7,5
2342,302321,8,2
503,2288450,1,3
3778,2165471,1,1
1124,2489336,10,2
1689,653837,5,1
2284,2062933,9,5
1525,144412,9,2
3845,1391012,8,3
2730,107854,4,1
2826,2042772,3,1
3116,2762350,7,1
1720,149192,6,5
3210,1080468,4,1
1393,1908793,4,1
3563,2349468,9,3
2275,329616,4,3
3645,2229196,7,4
471,129609,6,3
2594,2391682,8,4
476,1394454,6,4
3438,327791,7,1
801,318307,4,3
1407,844361,1,1
1101,646522,5,3
1766,2406031,9,2
1705,373763,5,5
2352,2107542,8,4
1751,899354,9,5
619,1015905,6,4
3516,2132648,4,3
1916,2332541,10,4
151,1569477,1,5
3365,1524513,5,1
1989,1597721,10,1
3474,623008,7,3
297,761426,4,2
1387,1142992,1,5
1080,652829,7,3
2701,2101250,2,4
1551,1418776,4,2
2590,2305121,5,5
2160,2087358,3,5
4047,2536496,2,3
373,237147,7,5
911,507592,8,2
1371,1096521,10,4
2554,2777350,9,2
277,1625752,9,5
2174,1814167,6,1
3744,1924450,1,3
2615,1976080,5,2
4160,764345,6,3
3222,1082844,6,1
691,153317,4,2
995,1481354,1,3
1636,2748173,3,1
751,1906556,4,5
2990,935776,1,3
655,369792,9,5
2556,2082949,3,3
927,1700728,7,1
513,2498981,4,4
2779,367221,10,1
2483,1443031,1,4
1657,2630806,2,2
2511,2445281,9,4
3560,134137,10,1
2560,2153354,10,2
182,2721447,8,1
2599,1224743,6,3
1845,141503,9,3
2096,2327157,10,5
729,1824588,7,3
2879,2483404,5,2
1507,454767,5,1
1575,1551898,8,4
4167,629006,2,4
602,1271243,2,1
756,2651367,5,4
1661,295736,8,1
205,2564032,1,2
3079,1949297,10,5
4159,1621520,6,2
2126,964253,5,2
2431,274227,4,5
2975,2113861,5,3
4033,1835980,9,3
1299,2564558,4,4
1537,1374965,1,2
1847,1423080,10,2
1068,1042424,5,1
488,2132066,3,1
329,564925,6,1
3470,2671733,9,3
1905,1901222,7,2
944,1034805,8,3
3989,719872,7,5
2190,692936,3,3
1175,1554242,10,4
3962,992984,7,4
1785,590858,3,5
2242,1946460,6,2
2845,2272630,6,1
2427,1410141,1,5
479,1282827,10,3
1605,1324362,7,3
1798,490659,10,4
2006,2105810,2,4
2628,477521,3,5
457,1612271,6,3
2010,1133831,5,3
1838,465858,3,3
4185,117121,5,3
3994,1551210,8,4
3360,486266,2,5
3620,2201636,7,4
4115,623186,9,1
3536,1568316,7,4
328,121438,1,5
2917,537737,10,5
3626,2144478,4,1
403,1209006,5,5
3444,1202369,3,3
4031,1987206,7,4
922,752237,4,1
608,1364011,8,5
2806,184743,8,5
2075,673534,9,1
2974,412951,7,4
2168,721208,2,2
1773,2045498,5,3
3911,598259,6,3
4047,2039003,10,5
1564,1787424,1,3
1206,361518,5,5
1121,2744776,5,4
3620,1846719,7,4
4014,2497758,4,4
1859,2334693,2,2
2462,847233,8,4
1390,1881725,9,4
1387,1523479,3,5
2100,1713338,9,3
1011,885794,7,2
2545,1755631,6,4
2685,835415,8,3
2429,2360948,10,3
450,294742,5,5
3619,2433614,1,5
2631,2666528,5,5
2981,2318688,8,4
521,1089525,3,5
3791,1123026,4,1
2680,358810,10,1
545,575049,5,3
4120,1174721,4,5
3529,823996,8,4
789,1546268,5,2
1202,1181745,2,4
3529,221460,2,3
1963,2306818,3,5
2454,210396,8,4
930,201102,7,1
510,1294343,7,2
1998,513916,6,1
350,1976671,9,1
290,2532297,2,3
1767,1624525,4,4
3157,1632667,6,5
3829,2536365,3,4
3401,235616,1,1
3178,1315868,5,3
2166,610086,6,2
1323,1531573,3,3
1208,1582130,5,3
3501,1647881,1,1
1175,1211271,8,3
819,2034988,6,5
656,1007946,1,3
3318,1589118,1,5
1849,1930431,5,3
2709,2457403,3,4
1203,1209432,8,4
2952,1571495,5,1
1881,1433303,10,5
2468,1101508,7,3
270,743517,7,1
2078,2063126,10,5
734,731478,1,4
1686,1621334,2,3
3657,1734522,9,2
595,2095996,10,3
3938,1343497,9,4
3564,904552,5,2
3270,314750,7,4
3336,2647962,1,5
3526,1355674,3,1
2862,1303189,3,4
3011,636902,9,5
1736,1368519,5,3
2581,588291,8,1
3426,195550,2,1
1067,2662648,4,1
258,1964234,2,2
2035,413413,8,5
2825,2633046,2,3
1837,1757145,9,5
262,2485074,6,4
3726,1621252,7,4
707,387308,4,2
2315,357093,3,1
532,2694975,9,1
1609,1694061,5,4
3777,969329,7,5
259,1341909,1,4
2784,1485198,9,4
2231,1487168,2,3
2231,847100,3,2
3657,531518,7,2
1550,2187056,2,1
1787,1961297,9,2
3623,1508891,10,4
981,660099,8,3
375,112553,7,3
3689,2165128,10,5
1119,1838394,4,2
2562,2736667,4,3
2227,122594,5,2
2871,1319553,6,4
2196,2449225,4,2
4140,2050210,4,5
3174,1722627,1,2
1791,1608743,10,3
2887,2135532,1,5
1644,2795605,2,1
4074,1154060,8,5
1063,829705,1,1
3016,469040,7,5
3998,115862,1,5
3262,1000637,10,4
3651,771732,1,1
2060,2172387,8,5
2734,896349,9,2
486,1583179,6,3
1622,2369719,7,1
1222,1703509,1,3
2312,437290,3,2
3849,474441,7,5
1324,1167431,7,1
1778,1334246,2,5
2185,175263,3,1
1674,2142328,6,3
1263,898119,9,5
542,510700,10,3
1594,283833,10,1
2751,1941405,3,5
630,1678798,9,3
3594,1102685,2,5
1004,1458440,7,1
2606,1546346,4,4
2866,2611504,10,5
2111,479071,7,3
3886,178714,1,3
973,220352,4,1
1593,297063,6,3
548,1754772,3,4
4010,2109624,4,5
1037,507653,6,4
1599,204261,7,1
1019,435987,4,2
3842,1817758,6,5
4116,2233122,4,5
3930,2407676,7,3
1496,2121352,8,2
1434,1511748,7,1
1305,1850709,7,3
2475,1222399,8,2
1183,1937880,3,1
2961,2765314,9,4
3406,2204941,6,2
3968,2711376,4,1
2803,1840722,2,4
2746,2063098,4,5
257,997208,2,4
2464,760409,9,1
2548,2055136,1,5
2516,705248,9,4
